gid,pid,off,def,type,dseq,len,qtr,min,sec,secl,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,player,loc,seas,wk,day,v,h,stad,temp,humd,wspd,wdir,cond,surf
5066,830713,SEA,CIN,PASS,1,6,4,7,0,420,21,20,2,2,1,10,25,2,0,1,0,TL-1025,DR,2019,1,SUN,CIN,SEA,CenturyLink Field,64,82,7,S,Cloudy,FieldTurf
5066,830714,SEA,CIN,RUSH,2,46,4,6,55,415,21,20,2,2,2,10,25,2,0,1,0,CC-0750,MD,2019,1,SUN,CIN,SEA,CenturyLink Field,64,82,7,S,Cloudy,FieldTurf
5066,830715,SEA,CIN,PASS,3,29,4,6,9,369,21,20,2,2,3,9,26,2,0,1,0,NV-0050,SR,2019,1,SUN,CIN,SEA,CenturyLink Field,64,82,7,S,Cloudy,FieldTurf
5066,830724,SEA,CIN,RUSH,1,4,4,3,22,202,21,20,2,2,1,10,6,1,0,1,0,RW-3850,RE,2019,1,SUN,CIN,SEA,CenturyLink Field,64,82,7,S,Cloudy,FieldTurf
5066,830725,SEA,CIN,RUSH,2,5,4,3,18,198,21,20,2,1,2,5,11,1,0,1,0,CC-0750,MD,2019,1,SUN,CIN,SEA,CenturyLink Field,64,82,7,S,Cloudy,FieldTurf
5066,830726,SEA,CIN,RUSH,3,49,4,3,13,193,21,20,2,0,3,1,15,1,1,1,0,CC-0750,LE,2019,1,SUN,CIN,SEA,CenturyLink Field,64,82,7,S,Cloudy,FieldTurf
5066,830727,SEA,CIN,RUSH,4,24,4,2,24,144,21,20,2,0,1,10,36,2,0,1,0,CC-0750,RG,2019,1,SUN,CIN,SEA,CenturyLink Field,64,82,7,S,Cloudy,FieldTurf
5066,830728,SEA,CIN,RUSH,5,45,4,2,0,120,21,20,2,0,2,10,36,2,0,1,0,CC-0750,MD,2019,1,SUN,CIN,SEA,CenturyLink Field,64,82,7,S,Cloudy,FieldTurf
5066,830730,SEA,CIN,RUSH,6,25,4,1,15,75,21,20,1,0,3,16,30,2,0,1,0,RW-3850,LE,2019,1,SUN,CIN,SEA,CenturyLink Field,64,82,7,S,Cloudy,FieldTurf
5066,830734,SEA,CIN,RUSH,1,25,4,0,9,9,21,20,0,0,1,10,56,3,0,0,0,RW-3850,NL,2019,1,SUN,CIN,SEA,CenturyLink Field,64,82,7,S,Cloudy,FieldTurf
5084,833551,SEA,PIT,PASS,1,37,1,12,58,3478,0,0,3,3,1,10,38,2,1,1,0,DM-2275,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833552,SEA,PIT,PASS,2,3,1,12,21,3441,0,0,3,3,1,10,54,3,0,1,0,DM-2275,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833553,SEA,PIT,RUSH,3,42,1,12,18,3438,0,0,3,3,2,10,54,3,0,1,0,CC-0750,LG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833554,SEA,PIT,PASS,4,45,1,11,36,3396,0,0,3,3,3,8,56,3,0,1,0,,,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833560,SEA,PIT,RUSH,1,24,1,9,53,3293,0,0,3,3,1,10,21,2,0,0,0,CC-0750,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833561,SEA,PIT,RUSH,2,32,1,9,29,3269,0,0,3,3,1,19,12,1,1,1,0,CC-0750,RE,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833563,SEA,PIT,PASS,3,37,1,8,31,3211,0,0,3,3,1,20,23,2,0,1,0,TL-1025,SR,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833564,SEA,PIT,PASS,4,38,1,7,54,3174,0,0,3,3,2,14,29,2,1,1,0,TL-1025,SR,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833565,SEA,PIT,RUSH,5,41,1,7,16,3136,0,0,3,3,1,10,51,3,0,0,0,RP-0550,LG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833566,SEA,PIT,PASS,6,45,1,6,35,3095,0,0,3,3,2,7,54,3,0,1,0,,,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833567,SEA,PIT,PASS,7,39,1,5,50,3050,0,0,2,3,3,13,48,3,0,1,0,,,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833577,SEA,PIT,RUSH,1,39,1,1,24,2784,0,0,2,2,1,10,16,1,1,0,0,CC-0750,RT,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833579,SEA,PIT,RUSH,2,11,1,0,22,2722,0,0,2,2,1,10,32,2,0,1,0,CC-0750,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833587,SEA,PIT,PASS,1,32,2,14,44,2684,0,7,1,2,1,10,25,2,0,1,0,CC-0750,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833588,SEA,PIT,RUSH,2,37,2,14,17,2657,0,7,1,2,2,1,34,2,1,1,0,CC-0750,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833589,SEA,PIT,PASS,3,6,2,13,40,2620,0,7,1,2,1,10,36,2,0,1,0,DM-2275,DL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833590,SEA,PIT,RUSH,4,33,2,13,34,2614,0,7,1,2,2,10,36,2,0,1,0,CC-0750,LG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833591,SEA,PIT,PASS,5,35,2,13,1,2581,0,7,1,2,3,10,36,2,1,1,0,MT-2350,SR,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833592,SEA,PIT,PASS,6,7,2,12,26,2546,0,7,1,2,1,10,51,3,0,0,0,TL-1025,DL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833593,SEA,PIT,PASS,7,37,2,12,19,2539,0,7,1,2,2,10,51,3,0,1,0,TL-1025,SM,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833594,SEA,PIT,RUSH,8,42,2,11,42,2502,0,7,0,2,3,3,58,3,1,1,0,RP-0550,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833595,SEA,PIT,RUSH,9,43,2,11,0,2460,0,7,0,2,1,10,65,4,0,1,0,RP-0550,RG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833596,SEA,PIT,RUSH,10,42,2,10,17,2417,0,7,0,2,2,5,70,4,0,0,0,RP-0550,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833597,SEA,PIT,RUSH,11,47,2,9,35,2375,0,7,0,2,3,1,74,4,0,1,0,RP-0550,RG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833599,SEA,PIT,PASS,12,5,2,8,45,2325,0,7,0,2,1,10,86,5,1,1,0,WD-0550,SR,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833606,SEA,PIT,PASS,1,3,2,7,12,2232,7,7,0,2,1,10,32,2,0,1,0,DM-2275,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833607,SEA,PIT,PASS,2,29,2,7,9,2229,7,7,0,2,2,10,32,2,0,1,0,DM-2275,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833608,SEA,PIT,PASS,3,36,2,6,40,2200,7,7,0,2,3,15,27,2,0,1,0,MT-2350,SM,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833620,SEA,PIT,RUSH,1,28,2,2,23,1943,7,10,0,1,1,10,13,1,0,1,0,CP-2550,RG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833621,SEA,PIT,PASS,2,4,2,1,55,1915,7,10,0,1,1,15,8,1,1,1,0,MT-2350,SM,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833622,SEA,PIT,PASS,3,19,2,1,51,1911,7,10,0,1,1,10,38,2,0,1,1,CP-2550,SM,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833623,SEA,PIT,PASS,4,6,2,1,32,1892,7,10,0,1,2,5,43,3,1,1,1,TL-1025,SR,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833624,SEA,PIT,PASS,5,6,2,1,26,1886,7,10,0,1,1,10,50,3,0,1,1,CP-2550,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833625,SEA,PIT,RUSH,6,28,2,1,20,1880,7,10,0,1,2,1,59,3,1,1,1,CP-2550,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833626,SEA,PIT,PASS,7,22,2,0,52,1852,7,10,0,1,1,10,64,4,0,1,0,CP-2550,SR,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833627,SEA,PIT,PASS,8,18,2,0,30,1830,7,10,0,1,2,11,63,4,0,1,1,TL-1025,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833629,SEA,PIT,PASS,9,5,2,0,8,1808,7,10,0,1,3,23,51,3,0,1,0,TL-1025,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833632,SEA,PIT,PASS,1,3,3,14,53,1793,7,10,3,3,1,10,16,1,0,0,0,TL-1025,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833633,SEA,PIT,RUSH,2,42,3,14,50,1790,7,10,3,3,2,10,16,1,0,1,0,CC-0750,RG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833634,SEA,PIT,PASS,3,36,3,14,8,1748,7,10,3,3,3,10,16,1,0,1,0,TL-1025,SR,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833639,SEA,PIT,RUSH,1,42,3,12,35,1655,7,10,3,3,1,10,60,4,0,0,0,CC-0750,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833640,SEA,PIT,PASS,2,39,3,11,53,1613,7,10,3,3,2,12,58,3,1,1,0,DM-2275,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833641,SEA,PIT,RUSH,3,38,3,11,14,1574,7,10,3,3,1,10,75,4,0,1,0,CC-0750,LG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833642,SEA,PIT,PASS,4,4,3,10,36,1536,7,10,3,3,2,10,75,4,0,1,0,DM-2275,DL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833643,SEA,PIT,PASS,5,38,3,10,32,1532,7,10,3,3,3,10,75,4,1,1,0,NV-0050,SM,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833644,SEA,PIT,PASS,6,5,3,9,54,1494,7,10,3,3,1,10,88,5,1,1,0,WD-0550,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833655,SEA,PIT,PASS,1,32,3,6,21,1281,14,13,3,3,1,10,25,2,0,1,0,CC-0750,SR,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833656,SEA,PIT,PASS,2,36,3,5,52,1252,14,13,3,3,2,2,33,2,1,1,0,TL-1025,SM,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833657,SEA,PIT,RUSH,3,42,3,5,16,1216,14,13,3,3,1,10,40,2,0,1,0,CC-0750,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833658,SEA,PIT,PASS,4,38,3,4,34,1174,14,13,3,3,2,5,45,3,1,1,0,CC-0750,SR,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833659,SEA,PIT,PASS,5,31,3,3,56,1136,14,13,3,3,1,10,55,3,0,1,0,TL-1025,SR,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833660,SEA,PIT,RUSH,6,21,3,3,25,1105,14,13,3,3,2,5,60,4,0,0,0,RP-0550,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833661,SEA,PIT,RUSH,7,8,3,3,4,1084,14,13,3,3,3,2,63,4,1,1,0,RP-0550,RG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833678,SEA,PIT,PASS,1,32,4,11,16,676,21,19,3,3,1,10,25,2,0,1,0,RP-0550,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833679,SEA,PIT,PASS,2,39,4,10,41,641,21,19,3,3,2,7,28,2,1,1,0,WD-0550,SM,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833682,SEA,PIT,RUSH,3,41,4,9,35,575,21,19,3,3,1,25,22,2,0,1,0,CC-0750,RG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833684,SEA,PIT,RUSH,4,42,4,8,47,527,21,19,3,3,1,10,65,4,0,0,0,CC-0750,RT,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833685,SEA,PIT,RUSH,5,43,4,8,5,485,21,19,3,3,2,6,69,4,0,1,0,CC-0750,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833686,SEA,PIT,PASS,6,7,4,7,22,442,21,19,3,3,3,3,72,4,1,1,0,DM-2275,DL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833695,SEA,PIT,RUSH,1,12,4,5,49,349,28,19,3,3,1,10,11,1,0,0,0,RW-3850,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833699,SEA,PIT,PASS,1,32,4,5,34,334,28,26,3,3,1,10,25,2,1,1,0,WD-0550,SM,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833700,SEA,PIT,PASS,2,43,4,4,53,293,28,26,3,3,1,10,36,2,0,1,0,WD-0550,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833701,SEA,PIT,PASS,3,4,4,4,10,250,28,26,3,3,2,6,40,2,1,1,0,TL-1025,SL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833702,SEA,PIT,RUSH,4,42,4,4,6,246,28,26,3,3,1,10,47,3,0,0,0,RP-0550,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833703,SEA,PIT,RUSH,5,43,4,3,24,204,28,26,3,3,2,9,48,3,1,1,0,RW-3850,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833704,SEA,PIT,RUSH,6,20,4,2,41,161,28,26,3,3,1,10,58,3,0,1,0,RP-0550,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833706,SEA,PIT,RUSH,7,5,4,2,16,136,28,26,3,2,2,17,51,3,0,1,0,RP-0550,LG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833707,SEA,PIT,RUSH,8,11,4,2,11,131,28,26,3,1,3,16,52,3,0,1,0,RW-3850,LG,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833708,SEA,PIT,RUSH,9,45,4,2,0,120,28,26,2,1,4,1,67,4,1,0,0,CC-0750,MD,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833709,SEA,PIT,RUSH,10,1,4,1,15,75,28,26,2,1,1,10,69,4,0,0,0,RW-3850,NL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833710,SEA,PIT,RUSH,11,42,4,1,14,74,28,26,2,0,2,11,68,4,0,0,0,RW-3850,NL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5084,833711,SEA,PIT,RUSH,12,25,4,0,32,32,28,26,2,0,3,12,67,4,0,0,0,RW-3850,NL,2019,2,SUN,SEA,PIT,Heinz Field,81,51,3,S,Sunny,Grass
5102,836517,SEA,NO,PASS,1,43,1,14,34,3574,0,0,3,3,1,20,15,1,0,1,0,WD-0550,SL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836518,SEA,NO,RUSH,2,43,1,13,51,3531,0,0,3,3,2,15,20,1,0,1,0,CC-0750,RT,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836519,SEA,NO,PASS,3,38,1,13,8,3488,0,0,3,3,3,13,22,2,0,1,0,CC-0750,SL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836524,SEA,NO,RUSH,1,35,1,12,6,3426,0,7,3,3,1,10,25,2,0,0,0,CC-0750,LE,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836525,SEA,NO,RUSH,2,41,1,11,34,3394,0,7,3,3,2,6,29,2,0,1,0,CC-0750,MD,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836526,SEA,NO,PASS,3,41,1,10,53,3353,0,7,3,3,3,9,26,2,1,1,0,DM-3050,DL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836527,SEA,NO,PASS,4,4,1,10,12,3312,0,7,3,3,1,10,55,3,0,0,0,,NL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836528,SEA,NO,RUSH,5,39,1,10,8,3308,0,7,3,3,2,10,55,3,0,1,0,CC-0750,MD,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836529,SEA,NO,RUSH,6,37,1,9,29,3269,0,7,3,3,3,14,51,3,0,1,0,RW-3850,LG,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836537,SEA,NO,PASS,1,31,1,5,52,3052,0,7,3,2,1,10,36,2,0,1,0,TL-1025,SL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836538,SEA,NO,RUSH,2,45,1,5,21,3021,0,7,3,2,2,7,39,2,0,1,0,CC-0750,LT,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836539,SEA,NO,PASS,3,48,1,4,36,2976,0,7,3,2,3,5,41,3,1,1,0,TL-1025,DL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836540,SEA,NO,RUSH,4,35,1,3,48,2928,0,7,3,2,1,10,73,4,1,1,0,CC-0750,RT,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836541,SEA,NO,RUSH,5,44,1,3,13,2893,0,7,3,2,1,10,89,5,0,0,0,CC-0750,LT,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836542,SEA,NO,PASS,6,5,1,2,29,2849,0,7,3,2,2,7,92,5,1,1,0,TL-1025,SR,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836553,SEA,NO,RUSH,1,35,2,14,46,2686,7,7,2,2,1,10,2,1,0,0,0,CC-0750,MD,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836554,SEA,NO,PASS,2,29,2,14,11,2651,7,7,2,2,2,8,4,1,0,0,0,TL-1025,SL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836555,SEA,NO,RUSH,3,42,2,13,42,2622,7,7,2,2,3,1,11,1,1,1,0,RW-3850,LE,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836556,SEA,NO,RUSH,4,31,2,13,0,2580,7,7,2,2,1,10,13,1,0,0,0,RW-3850,LE,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836557,SEA,NO,PASS,5,33,2,12,29,2549,7,7,2,2,2,7,16,1,0,1,0,CP-2550,SL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836558,SEA,NO,PASS,6,39,2,11,56,2516,7,7,2,2,3,4,19,1,0,1,0,TL-1025,SR,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836566,SEA,NO,RUSH,1,35,2,7,40,2260,7,7,2,2,1,10,4,1,0,1,0,CC-0750,MD,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836567,SEA,NO,RUSH,2,15,2,7,5,2225,7,7,2,2,2,6,8,1,0,0,0,CC-0750,RT,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836570,SEA,NO,PASS,1,30,2,6,46,2206,7,13,2,2,1,10,32,2,0,1,0,CP-2550,SR,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836572,SEA,NO,PASS,2,31,2,5,57,2157,7,13,2,2,2,10,32,2,0,1,0,CP-2550,SL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836573,SEA,NO,RUSH,3,39,2,5,26,2126,7,13,2,2,3,10,32,2,1,1,0,RW-3850,MD,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836574,SEA,NO,RUSH,4,41,2,4,47,2087,7,13,2,2,1,10,50,3,0,1,0,CP-2550,LG,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836575,SEA,NO,RUSH,5,45,2,4,6,2046,7,13,2,2,2,9,51,3,0,1,0,RW-3850,RE,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836576,SEA,NO,RUSH,6,44,2,3,21,2001,7,13,2,2,3,1,59,3,0,1,0,CC-0750,MD,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836577,SEA,NO,RUSH,7,4,2,2,37,1957,7,13,2,2,4,1,59,3,0,0,0,CC-0750,RG,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836587,SEA,NO,PASS,1,19,2,0,29,1829,7,20,2,2,1,10,21,2,0,1,0,NV-0050,SM,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836588,SEA,NO,PASS,2,22,2,0,10,1810,7,20,2,2,2,1,30,2,0,1,1,DM-2275,DL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836607,SEA,NO,PASS,1,28,3,7,23,1343,7,27,2,3,1,20,15,1,0,1,0,WD-0550,SL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836608,SEA,NO,PASS,2,46,3,6,55,1315,7,27,2,3,2,10,25,2,0,1,0,WD-0550,SR,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836609,SEA,NO,PASS,3,9,3,6,9,1269,7,27,2,3,3,5,30,2,0,1,0,TL-1025,DR,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836611,SEA,NO,RUSH,1,41,3,5,51,1251,7,27,2,3,1,10,52,3,0,0,0,CC-0750,LG,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836612,SEA,NO,PASS,2,4,3,5,10,1210,7,27,2,3,2,10,52,3,0,1,0,DM-2275,SL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836614,SEA,NO,PASS,3,39,3,4,59,1199,7,27,2,3,1,10,57,3,1,1,0,WD-0550,DL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836615,SEA,NO,RUSH,4,39,3,4,20,1160,7,27,2,3,1,10,82,5,0,0,0,CC-0750,LE,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836616,SEA,NO,PASS,5,5,3,3,41,1121,7,27,2,3,2,6,86,5,0,1,0,DM-3050,SR,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836617,SEA,NO,RUSH,6,44,3,3,36,1116,7,27,2,3,3,6,86,5,0,1,0,CC-0750,LG,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836618,SEA,NO,PASS,7,5,3,2,52,1072,7,27,2,3,4,5,87,5,0,1,0,TL-1025,SL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836625,SEA,NO,PASS,1,20,4,15,0,900,7,27,2,2,1,10,22,2,1,1,0,WD-0550,SM,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836626,SEA,NO,PASS,2,23,4,14,40,880,7,27,2,2,1,10,35,2,1,1,0,TL-1025,DM,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836627,SEA,NO,RUSH,3,34,4,14,17,857,7,27,2,2,1,10,59,3,0,1,1,CP-2550,LG,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836628,SEA,NO,PASS,4,8,4,13,43,823,7,27,2,2,2,8,61,4,0,1,0,,NL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836630,SEA,NO,PASS,5,4,4,13,28,808,7,27,2,2,3,3,66,4,0,1,0,JB-6750,SM,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836631,SEA,NO,PASS,6,20,4,13,24,804,7,27,2,2,4,3,66,4,1,1,0,CP-2550,DL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836632,SEA,NO,PASS,7,5,4,13,4,784,7,27,2,2,1,10,87,5,0,1,1,DM-2275,SL,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
5102,836633,SEA,NO,PASS,8,24,4,12,59,779,7,27,2,2,2,10,87,5,1,1,0,TL-1025,SM,2019,3,SUN,NO,SEA,CenturyLink Field,63,85,8,SSE,Rain,FieldTurf
